role,kp,action_label,repeat_index,rmse_rad,phase_lag_deg,amplitude_ratio,overshoot_rad,tail_std_rad,tail_peak_to_peak_rad,tail_diff_rms_rad,rmse_term,phase_lag_term,amplitude_ratio_term,smoothness_term,rmse_penalty,phase_lag_penalty,amplitude_ratio_penalty,overshoot_penalty,search_cost,strict_ok,expand_safe,stable_ok,note,initial_position_rad,initial_reference_position_rad,target_position_rad,final_position_rad,final_reference_position_rad,sample_count,summary_action_label,summary_repeat_count,summary_search_cost_std
candidate,0.140000,input_1,2,0.009055,86.080397,1.001181,0.000157,0.000023,0.000048,0.000008,51.880002,43.040198,0.023628,0.154510,5088.000153,2102.009917,0.000000,1000.000000,8276.405392,False,False,True,,-0.001198,-0.001235,-0.050000,-0.050046,-0.050033,153,multi_action,6,2285.118765
candidate,0.140000,input_2,1,0.000380,127.698121,1.014344,0.000006,0.000000,0.000000,0.000000,2.176333,63.849060,0.286881,0.000000,117.633325,3142.453018,0.000000,0.000000,3313.413645,False,True,True,,-0.001342,-0.001330,0.000000,-0.000048,-0.000054,137,multi_action,6,2285.118765
candidate,0.140000,input_2,2,0.000336,110.735215,1.075370,0.000347,0.000027,0.000144,0.000014,1.923686,55.367607,1.507393,0.298734,92.368573,2718.380371,0.000000,1000.000000,3857.492931,False,False,True,,-0.001246,-0.001209,0.000000,0.000000,-0.000012,136,multi_action,6,2285.118765
candidate,0.140000,input_3,1,0.000338,102.466543,0.918769,0.000048,0.000035,0.000096,0.000012,1.939167,51.233271,1.624624,0.260778,93.916650,2511.663565,2.629994,0.000000,2651.672538,False,False,True,,-0.001150,-0.001256,0.050000,0.000048,-0.000000,137,multi_action,6,2285.118765
candidate,0.140000,input_3,2,0.000313,100.936182,1.101770,0.000048,0.000024,0.000048,0.000008,1.792005,50.468091,2.035402,0.159720,79.200480,2473.404556,0.000000,0.000000,2595.360224,False,True,True,,-0.001390,-0.001293,0.050000,0.000048,-0.000000,136,multi_action,6,2285.118765
candidate,0.300000,input_1,1,0.005521,50.259248,0.998176,0.000031,0.000000,0.000000,0.000000,31.630896,25.129624,0.036484,0.000000,3063.089588,1206.481198,0.000000,0.000000,4321.314502,False,True,True,,-0.001390,-0.001319,-0.050000,-0.049902,-0.049920,155,multi_action,6,1333.191003
candidate,0.300000,input_1,2,0.005545,51.863423,1.000900,0.000124,0.000064,0.000144,0.000021,31.768533,25.931712,0.017991,0.442289,3076.853340,1246.585576,0.000000,1000.000000,5376.178461,False,True,True,,-0.001198,-0.001185,-0.050000,-0.050094,-0.050066,153,multi_action,6,1333.191003
candidate,0.300000,input_2,1,0.000239,55.610523,1.047481,0.000099,0.000000,0.000000,0.000000,1.371067,27.805261,0.949618,0.000000,37.106736,1340.263066,0.000000,1000.000000,2401.222483,False,True,True,,-0.001390,-0.001287,0.000000,-0.000096,-0.000051,139,multi_action,6,1333.191003
candidate,0.300000,input_2,2,0.000245,49.033909,1.040210,0.000060,0.000023,0.000048,0.000008,1.403184,24.516955,0.804194,0.156513,40.318373,1175.847736,0.000000,1000.000000,2237.462162,False,True,True,,-0.001342,-0.001285,0.000000,-0.000096,-0.000060,138,multi_action,6,1333.191003
candidate,0.300000,input_3,1,0.000198,33.123304,1.012748,0.000000,0.000000,0.000000,0.000000,1.135427,16.561652,0.254955,0.000000,13.542665,778.082602,0.000000,0.000000,806.073754,False,True,True,,-0.001294,-0.001278,0.050000,0.000000,-0.000000,136,multi_action,6,1333.191003
candidate,0.300000,input_3,2,0.000246,70.537708,1.022858,0.000144,0.000073,0.000192,0.000017,1.409377,35.268854,0.457158,0.510525,40.937740,1713.442693,0.000000,1000.000000,2784.374445,False,True,True,,-0.001342,-0.001338,0.050000,-0.000048,-0.000000,135,multi_action,6,1333.191003
candidate,0.290000,input_1,1,0.005737,50.380102,0.996908,0.000049,0.000018,0.000048,0.000011,32.868470,25.190051,0.061836,0.151242,3186.847030,1209.502552,0.000000,0.000000,4449.461173,False,True,True,,-0.001390,-0.001283,-0.050000,-0.050046,-0.050045,153,multi_action,6,1383.754307
candidate,0.290000,input_1,2,0.005636,50.885252,0.999230,0.000090,0.000057,0.000144,0.000013,32.290972,25.442626,0.015403,0.395634,3129.097181,1222.131307,0.000000,1000.000000,5404.075228,False,True,True,,-0.001294,-0.001303,-0.050000,-0.049950,-0.050052,155,multi_action,6,1383.754307
candidate,0.290000,input_2,1,0.000227,66.295853,0.862698,0.000080,0.000000,0.000000,0.000000,1.298091,33.147926,2.746047,0.000000,29.809126,1607.396314,7.351777,1000.000000,2673.060161,False,False,True,,-0.001103,-0.001192,0.000000,-0.000144,-0.000080,137,multi_action,6,1383.754307
candidate,0.290000,input_2,2,0.000243,49.093969,0.988230,0.000273,0.000115,0.000336,0.000031,1.394227,24.546984,0.235405,0.859904,39.422703,1177.349224,0.000000,1000.000000,4238.292545,False,False,False,,-0.001390,-0.001330,0.000000,-0.000144,-0.000081,137,multi_action,6,1383.754307
candidate,0.290000,input_3,1,0.000270,70.322880,0.927470,0.000048,0.000022,0.000048,0.000008,1.548116,35.161440,1.450610,0.155832,54.811560,1708.071988,1.897305,0.000000,1794.898689,False,False,True,,-0.001246,-0.001300,0.050000,-0.000048,-0.000000,135,multi_action,6,1383.754307
candidate,0.290000,input_3,2,0.000225,51.913612,0.998372,0.000000,0.000000,0.000000,0.000000,1.286349,25.956806,0.032554,0.000000,28.634938,1247.840311,0.000000,0.000000,1298.535182,False,True,True,,-0.001294,-0.001296,0.050000,0.000000,-0.000000,137,multi_action,6,1383.754307
candidate,0.270000,input_1,1,0.005970,48.553014,1.000851,0.000119,0.000069,0.000144,0.000013,34.203594,24.276507,0.017015,0.433175,3320.359382,1163.825347,0.000000,1000.000000,5538.030369,False,True,True,,-0.001150,-0.001212,-0.050000,-0.049998,-0.050071,154,multi_action,6,2120.050793
candidate,0.270000,input_1,2,0.005992,51.693534,0.999793,0.000114,0.000126,0.000383,0.000027,34.330394,25.846767,0.004144,0.936135,3333.039385,1242.338359,0.000000,1000.000000,7630.854654,False,False,False,,-0.001390,-0.001326,-0.050000,-0.050142,-0.050076,153,multi_action,6,2120.050793
candidate,0.270000,input_2,1,0.000264,66.285037,1.020581,0.000008,0.000000,0.000000,0.000000,1.513557,33.142519,0.411619,0.000000,51.355743,1607.125936,0.000000,0.000000,1686.612156,False,True,True,,-0.001342,-0.001323,0.000000,0.000000,-0.000008,137,multi_action,6,2120.050793
candidate,0.270000,input_2,2,0.000214,59.816153,0.974471,0.000000,0.000000,0.000000,0.000000,1.227054,29.908077,0.510582,0.000000,22.705351,1445.403829,0.000000,0.000000,1493.390340,False,True,True,,-0.001246,-0.001265,0.000000,-0.000096,-0.000084,137,multi_action,6,2120.050793
candidate,0.270000,input_3,1,0.000284,67.686669,0.960105,0.000192,0.000024,0.000048,0.000008,1.626131,33.843335,0.797901,0.160974,62.613053,1642.166734,0.000000,1000.000000,2733.760548,False,False,True,,-0.001294,-0.001330,0.050000,0.000000,-0.000000,135,multi_action,6,2120.050793
candidate,0.270000,input_3,2,0.000269,77.590176,0.972186,0.000144,0.000024,0.000144,0.000025,1.543625,38.795088,0.556273,0.324230,54.362492,1889.754403,0.000000,1000.000000,2976.997774,False,True,True,,-0.001294,-0.001337,0.050000,0.000144,-0.000000,136,multi_action,6,2120.050793
best_candidate,0.330000,input_1,1,0.005232,40.487725,1.000226,0.000046,0.000016,0.000048,0.000008,29.978609,20.243862,0.004515,0.132605,2897.860925,962.193118,0.000000,0.000000,3906.295173,False,True,True,,-0.001198,-0.001211,-0.050000,-0.050094,-0.050096,153,multi_action,6,1184.573159
best_candidate,0.330000,input_1,2,0.005180,43.731249,0.997507,0.000041,0.000039,0.000096,0.000016,29.676462,21.865625,0.049865,0.287414,2867.646196,1043.281237,0.000000,0.000000,3958.252568,False,True,True,,-0.001390,-0.001324,-0.050000,-0.049902,-0.049958,153,multi_action,6,1184.573159
best_candidate,0.330000,input_2,1,0.000211,60.773954,0.919651,0.000066,0.000019,0.000048,0.000008,1.209585,30.386977,1.606985,0.145689,20.958527,1469.348851,2.555727,1000.000000,2518.856863,False,False,True,,-0.001150,-0.001251,0.000000,-0.000096,-0.000066,135,multi_action,6,1184.573159
best_candidate,0.330000,input_2,2,0.000264,67.838393,0.906546,0.000387,0.000029,0.000096,0.000012,1.515147,33.919196,1.869073,0.241697,51.514679,1645.959820,3.659253,1000.000000,2730.372373,False,False,True,,-0.001198,-0.001302,0.000000,0.000000,-0.000052,138,multi_action,6,1184.573159
best_candidate,0.330000,input_3,1,0.000201,31.643868,1.055939,0.000000,0.000000,0.000000,0.000000,1.153486,15.821934,1.118779,0.000000,15.348559,741.096697,0.000000,0.000000,770.535984,False,True,True,,-0.001294,-0.001226,0.050000,0.000000,-0.000000,138,multi_action,6,1184.573159
best_candidate,0.330000,input_3,2,0.000233,51.765459,1.017425,0.000048,0.000040,0.000096,0.000012,1.335320,25.882729,0.348510,0.279454,33.531952,1244.136469,0.000000,0.000000,1299.936778,False,True,True,,-0.001342,-0.001282,0.050000,-0.000096,-0.000000,136,multi_action,6,1184.573159
candidate,0.324750,input_1,1,0.005254,42.792663,1.005113,0.000146,0.000024,0.000048,0.000008,30.104654,21.396331,0.102268,0.157782,2910.465413,1019.816572,0.000000,1000.000000,4977.608162,False,True,True,,-0.001055,-0.001324,-0.050000,-0.049950,-0.049948,154,multi_action,6,1400.203501
candidate,0.324750,input_1,2,0.005212,43.293194,1.000077,0.000147,0.000008,0.000048,0.000008,29.862728,21.646597,0.001548,0.104441,2886.272838,1032.329839,0.000000,1000.000000,4965.835290,False,True,True,,-0.001390,-0.001345,-0.050000,-0.050094,-0.050091,154,multi_action,6,1400.203501
candidate,0.324750,input_2,1,0.000232,56.850666,1.040903,0.000150,0.000056,0.000144,0.000014,1.330191,28.425333,0.818051,0.395780,33.019100,1371.266653,0.000000,1000.000000,2428.758613,False,False,True,,-0.001294,-0.001319,0.000000,0.000048,-0.000054,136,multi_action,6,1400.203501
candidate,0.324750,input_2,2,0.000216,42.971057,1.016636,0.000067,0.000000,0.000000,0.000000,1.238991,21.485528,0.332722,0.000000,23.899050,1024.276414,0.000000,1000.000000,2066.686058,False,True,True,,-0.001342,-0.001293,0.000000,-0.000096,-0.000067,137,multi_action,6,1400.203501
candidate,0.324750,input_3,1,0.000210,51.800318,1.021346,0.000000,0.000000,0.000000,0.000000,1.204000,25.900159,0.426918,0.000000,20.400039,1245.007957,0.000000,0.000000,1287.438853,False,True,True,,-0.001246,-0.001220,0.050000,0.000000,-0.000000,136,multi_action,6,1400.203501
candidate,0.324750,input_3,2,0.000270,51.809453,0.950427,0.000383,0.000023,0.000048,0.000008,1.544998,25.904727,0.991464,0.158948,54.499763,1245.236332,0.000000,1000.000000,2322.332214,False,False,True,,-0.001294,-0.001324,0.050000,-0.000048,-0.000000,137,multi_action,6,1400.203501
